customer_id,risk_score,risk_category
78385,75,Medium Risk
78386,90,Low Risk
78387,75,Medium Risk
78388,70,Medium Risk
78389,75,Medium Risk
78390,70,Medium Risk
78391,75,Medium Risk
78392,70,Medium Risk
78393,35,High Risk
78394,70,Medium Risk
78395,75,Medium Risk
78396,55,Medium Risk
78397,55,Medium Risk
78398,70,Medium Risk
78399,25,High Risk
78400,40,High Risk
78401,55,Medium Risk
78402,55,Medium Risk
78403,40,High Risk
78404,75,Medium Risk
78405,55,Medium Risk
78406,40,High Risk
78407,55,Medium Risk
78408,70,Medium Risk
78409,90,Low Risk
78410,55,Medium Risk
78411,55,Medium Risk
78412,55,Medium Risk
78413,40,High Risk
78414,90,Low Risk
78415,55,Medium Risk
78416,55,Medium Risk
78417,55,Medium Risk
78418,75,Medium Risk
78419,90,Low Risk
78420,55,Medium Risk
78421,75,Medium Risk
78422,75,Medium Risk
78423,75,Medium Risk
78424,35,High Risk
78425,40,High Risk
78426,55,Medium Risk
78427,55,Medium Risk
78428,70,Medium Risk
78429,40,High Risk
78430,55,Medium Risk
78431,55,Medium Risk
78432,40,High Risk
78433,55,Medium Risk
78434,55,Medium Risk
78435,70,Medium Risk
78436,70,Medium Risk
78437,55,Medium Risk
78438,70,Medium Risk
78439,75,Medium Risk
78440,55,Medium Risk
78441,70,Medium Risk
78442,65,Medium Risk
78443,55,Medium Risk
78444,55,Medium Risk
78445,55,Medium Risk
78446,55,Medium Risk
78447,55,Medium Risk
78448,40,High Risk
78449,55,Medium Risk
78450,75,Medium Risk
78451,90,Low Risk
78452,70,Medium Risk
78453,75,Medium Risk
78454,55,Medium Risk
78455,55,Medium Risk
78456,90,Low Risk
78457,55,Medium Risk
78458,35,High Risk
78459,70,Medium Risk
78460,55,Medium Risk
78461,40,High Risk
78462,90,Low Risk
78463,55,Medium Risk
78464,55,Medium Risk
78465,55,Medium Risk
78466,35,High Risk
78467,40,High Risk
78468,55,Medium Risk
78469,55,Medium Risk
78470,40,High Risk
78471,70,Medium Risk
78472,55,Medium Risk
78473,55,Medium Risk
78474,55,Medium Risk
78475,55,Medium Risk
78476,70,Medium Risk
78477,55,Medium Risk
78478,70,Medium Risk
78479,55,Medium Risk
78480,70,Medium Risk
78481,55,Medium Risk
78482,90,Low Risk
78483,75,Medium Risk
78484,55,Medium Risk
78485,75,Medium Risk
78486,70,Medium Risk
78487,55,Medium Risk
78488,55,Medium Risk
78489,25,High Risk
78490,55,Medium Risk
78491,70,Medium Risk
78492,90,Low Risk
78493,50,Medium Risk
78494,35,High Risk
78495,55,Medium Risk
78496,90,Low Risk
78497,50,Medium Risk
78498,55,Medium Risk
78499,70,Medium Risk
78500,55,Medium Risk
78501,55,Medium Risk
78502,70,Medium Risk
78503,55,Medium Risk
78504,55,Medium Risk
78505,85,Low Risk
78506,70,Medium Risk
78507,55,Medium Risk
78508,40,High Risk
78509,90,Low Risk
78510,55,Medium Risk
78511,40,High Risk
78512,55,Medium Risk
78513,40,High Risk
78514,55,Medium Risk
78515,70,Medium Risk
78516,75,Medium Risk
78517,55,Medium Risk
78518,70,Medium Risk
78519,40,High Risk
78520,70,Medium Risk
78521,55,Medium Risk
78522,55,Medium Risk
78523,55,Medium Risk
78524,70,Medium Risk
78525,55,Medium Risk
78526,70,Medium Risk
78527,70,Medium Risk
78528,80,Low Risk
78529,55,Medium Risk
78530,55,Medium Risk
78531,70,Medium Risk
78532,75,Medium Risk
78533,75,Medium Risk
78534,70,Medium Risk
78535,40,High Risk
78536,55,Medium Risk
78537,55,Medium Risk
78538,55,Medium Risk
78539,90,Low Risk
78540,55,Medium Risk
78541,70,Medium Risk
78542,70,Medium Risk
78543,70,Medium Risk
78544,55,Medium Risk
78545,55,Medium Risk
78546,75,Medium Risk
78547,55,Medium Risk
78548,40,High Risk
78549,75,Medium Risk
78550,55,Medium Risk
78551,55,Medium Risk
78552,55,Medium Risk
78553,90,Low Risk
78554,55,Medium Risk
78555,75,Medium Risk
78556,70,Medium Risk
78557,50,Medium Risk
78558,70,Medium Risk
78559,55,Medium Risk
78560,70,Medium Risk
78561,40,High Risk
78562,70,Medium Risk
78563,75,Medium Risk
78564,70,Medium Risk
78565,55,Medium Risk
78566,70,Medium Risk
78567,55,Medium Risk
78568,55,Medium Risk
78569,55,Medium Risk
78570,55,Medium Risk
78571,70,Medium Risk
78572,55,Medium Risk
78573,55,Medium Risk
78574,70,Medium Risk
78575,70,Medium Risk
78576,70,Medium Risk
78577,70,Medium Risk
78578,70,Medium Risk
78579,75,Medium Risk
78580,70,Medium Risk
78581,55,Medium Risk
78582,55,Medium Risk
78583,90,Low Risk
78584,55,Medium Risk
78585,35,High Risk
78586,70,Medium Risk
78587,40,High Risk
78588,55,Medium Risk
78589,90,Low Risk
78590,90,Low Risk
78591,75,Medium Risk
78592,75,Medium Risk
78593,65,Medium Risk
78594,55,Medium Risk
78595,70,Medium Risk
78596,75,Medium Risk
78597,75,Medium Risk
78598,55,Medium Risk
78599,70,Medium Risk
78600,75,Medium Risk
78601,55,Medium Risk
78602,55,Medium Risk
78603,70,Medium Risk
78604,65,Medium Risk
78605,40,High Risk
78606,55,Medium Risk
78607,40,High Risk
78608,60,Medium Risk
78609,50,Medium Risk
78610,20,High Risk
78611,70,Medium Risk
78612,70,Medium Risk
78613,75,Medium Risk
78614,55,Medium Risk
78615,60,Medium Risk
78616,40,High Risk
78617,70,Medium Risk
78618,70,Medium Risk
78619,70,Medium Risk
78620,55,Medium Risk
78621,55,Medium Risk
78622,70,Medium Risk
78623,70,Medium Risk
78624,35,High Risk
78625,70,Medium Risk
78626,75,Medium Risk
78627,40,High Risk
78628,75,Medium Risk
78629,70,Medium Risk
78630,75,Medium Risk
78631,75,Medium Risk
78632,40,High Risk
78633,55,Medium Risk
78634,55,Medium Risk
78635,55,Medium Risk
78636,55,Medium Risk
78637,55,Medium Risk
78638,55,Medium Risk
78639,55,Medium Risk
78640,40,High Risk
78641,55,Medium Risk
78642,55,Medium Risk
78643,70,Medium Risk
78644,75,Medium Risk
78645,55,Medium Risk
78646,90,Low Risk
78647,55,Medium Risk
78648,35,High Risk
78649,55,Medium Risk
78650,40,High Risk
78651,55,Medium Risk
78652,55,Medium Risk
78653,20,High Risk
78654,35,High Risk
78655,55,Medium Risk
78656,75,Medium Risk
78657,70,Medium Risk
78658,75,Medium Risk
78659,90,Low Risk
78660,75,Medium Risk
78661,55,Medium Risk
78662,20,High Risk
78663,55,Medium Risk
78664,75,Medium Risk
78665,70,Medium Risk
78666,55,Medium Risk
78667,90,Low Risk
78668,55,Medium Risk
78669,55,Medium Risk
78670,55,Medium Risk
78671,70,Medium Risk
78672,40,High Risk
78673,70,Medium Risk
78674,60,Medium Risk
78675,70,Medium Risk
78676,55,Medium Risk
78677,5,High Risk
78678,70,Medium Risk
78679,55,Medium Risk
78680,70,Medium Risk
78681,55,Medium Risk
78682,70,Medium Risk
78683,70,Medium Risk
78684,40,High Risk
78685,55,Medium Risk
78686,55,Medium Risk
78687,70,Medium Risk
78688,55,Medium Risk
78689,20,High Risk
78690,55,Medium Risk
78691,40,High Risk
78692,70,Medium Risk
78693,75,Medium Risk
78694,70,Medium Risk
78695,70,Medium Risk
78696,90,Low Risk
78697,55,Medium Risk
78698,40,High Risk
78699,70,Medium Risk
78700,40,High Risk
78701,55,Medium Risk
78702,70,Medium Risk
78703,70,Medium Risk
78704,35,High Risk
78705,55,Medium Risk
78706,70,Medium Risk
78707,55,Medium Risk
78708,55,Medium Risk
78709,70,Medium Risk
78710,55,Medium Risk
78711,35,High Risk
78712,70,Medium Risk
78713,55,Medium Risk
78714,75,Medium Risk
78715,70,Medium Risk
78716,75,Medium Risk
78717,35,High Risk
78718,55,Medium Risk
78719,75,Medium Risk
78720,90,Low Risk
78721,40,High Risk
78722,70,Medium Risk
78723,55,Medium Risk
78724,55,Medium Risk
78725,55,Medium Risk
78726,55,Medium Risk
78727,55,Medium Risk
78728,70,Medium Risk
78729,40,High Risk
78730,55,Medium Risk
78731,80,Low Risk
78732,55,Medium Risk
78733,70,Medium Risk
78734,40,High Risk
78735,35,High Risk
78736,70,Medium Risk
78737,55,Medium Risk
78738,70,Medium Risk
78739,75,Medium Risk
78740,40,High Risk
78741,50,Medium Risk
78742,40,High Risk
78743,55,Medium Risk
78744,70,Medium Risk
78745,70,Medium Risk
78746,55,Medium Risk
78747,40,High Risk
78748,55,Medium Risk
78749,60,Medium Risk
78750,55,Medium Risk
78751,55,Medium Risk
78752,55,Medium Risk
78753,55,Medium Risk
78754,55,Medium Risk
78755,65,Medium Risk
78756,75,Medium Risk
78757,55,Medium Risk
78758,55,Medium Risk
78759,70,Medium Risk
78760,75,Medium Risk
78761,35,High Risk
78762,90,Low Risk
78763,75,Medium Risk
78764,90,Low Risk
78765,55,Medium Risk
78766,70,Medium Risk
78767,70,Medium Risk
78768,70,Medium Risk
78769,75,Medium Risk
78770,40,High Risk
78771,55,Medium Risk
78772,55,Medium Risk
78773,25,High Risk
78774,55,Medium Risk
78775,55,Medium Risk
78776,55,Medium Risk
78777,70,Medium Risk
78778,40,High Risk
78779,70,Medium Risk
78780,75,Medium Risk
78781,50,Medium Risk
78782,35,High Risk
78783,55,Medium Risk
78784,55,Medium Risk
78785,75,Medium Risk
78786,90,Low Risk
78787,70,Medium Risk
78788,40,High Risk
78789,55,Medium Risk
78790,55,Medium Risk
78791,70,Medium Risk
78792,40,High Risk
78793,55,Medium Risk
78794,70,Medium Risk
78795,55,Medium Risk
78796,75,Medium Risk
78797,90,Low Risk
78798,55,Medium Risk
78799,55,Medium Risk
78800,70,Medium Risk
78801,55,Medium Risk
78802,70,Medium Risk
78803,40,High Risk
78804,55,Medium Risk
78805,55,Medium Risk
78806,40,High Risk
78807,40,High Risk
78808,70,Medium Risk
78809,55,Medium Risk
78810,75,Medium Risk
78811,25,High Risk
78812,55,Medium Risk
78813,40,High Risk
78814,40,High Risk
78815,70,Medium Risk
78816,55,Medium Risk
78817,55,Medium Risk
78818,25,High Risk
78819,75,Medium Risk
78820,90,Low Risk
78821,35,High Risk
78822,55,Medium Risk
78823,50,Medium Risk
78824,70,Medium Risk
78825,70,Medium Risk
78826,55,Medium Risk
78827,40,High Risk
78828,40,High Risk
78829,90,Low Risk
78830,75,Medium Risk
78831,70,Medium Risk
78832,40,High Risk
78833,60,Medium Risk
78834,55,Medium Risk
78835,55,Medium Risk
78836,40,High Risk
78837,70,Medium Risk
78838,35,High Risk
78839,70,Medium Risk
78840,40,High Risk
78841,75,Medium Risk
78842,40,High Risk
78843,40,High Risk
78844,55,Medium Risk
78845,50,Medium Risk
78846,35,High Risk
78847,55,Medium Risk
78848,55,Medium Risk
78849,55,Medium Risk
78850,55,Medium Risk
78851,90,Low Risk
78852,70,Medium Risk
78853,75,Medium Risk
78854,55,Medium Risk
78855,55,Medium Risk
78856,75,Medium Risk
78857,55,Medium Risk
78858,70,Medium Risk
78859,70,Medium Risk
78860,40,High Risk
78861,55,Medium Risk
78862,25,High Risk
78863,55,Medium Risk
78864,55,Medium Risk
78865,55,Medium Risk
78866,55,Medium Risk
78867,55,Medium Risk
78868,55,Medium Risk
78869,35,High Risk
78870,35,High Risk
78871,75,Medium Risk
78872,55,Medium Risk
78873,70,Medium Risk
78874,40,High Risk
78875,55,Medium Risk
78876,40,High Risk
78877,35,High Risk
78878,55,Medium Risk
78879,70,Medium Risk
78880,40,High Risk
78881,70,Medium Risk
78882,90,Low Risk
78883,55,Medium Risk
78884,75,Medium Risk
78885,90,Low Risk
78886,40,High Risk
78887,40,High Risk
78888,90,Low Risk
78889,35,High Risk
78890,70,Medium Risk
78891,90,Low Risk
78892,55,Medium Risk
78893,55,Medium Risk
78894,55,Medium Risk
78895,65,Medium Risk
78896,90,Low Risk
78897,55,Medium Risk
78898,50,Medium Risk
78899,70,Medium Risk
78900,75,Medium Risk
78901,55,Medium Risk
78902,70,Medium Risk
78903,70,Medium Risk
78904,55,Medium Risk
78905,70,Medium Risk
78906,55,Medium Risk
78907,55,Medium Risk
78908,50,Medium Risk
78909,75,Medium Risk
78910,55,Medium Risk
78911,55,Medium Risk
78912,70,Medium Risk
78913,75,Medium Risk
78914,55,Medium Risk
78915,70,Medium Risk
78916,70,Medium Risk
78917,75,Medium Risk
78918,70,Medium Risk
78919,55,Medium Risk
78920,40,High Risk
78921,70,Medium Risk
78922,55,Medium Risk
78923,40,High Risk
78924,55,Medium Risk
78925,75,Medium Risk
78926,55,Medium Risk
78927,35,High Risk
78928,70,Medium Risk
78929,75,Medium Risk
78930,70,Medium Risk
78931,70,Medium Risk
78932,40,High Risk
78933,55,Medium Risk
78934,70,Medium Risk
78935,55,Medium Risk
78936,40,High Risk
78937,70,Medium Risk
78938,40,High Risk
78939,55,Medium Risk
78940,55,Medium Risk
78941,70,Medium Risk
78942,55,Medium Risk
78943,55,Medium Risk
78944,75,Medium Risk
78945,45,High Risk
78946,70,Medium Risk
78947,55,Medium Risk
78948,55,Medium Risk
78949,55,Medium Risk
78950,70,Medium Risk
78951,35,High Risk
78952,70,Medium Risk
78953,55,Medium Risk
78954,55,Medium Risk
78955,90,Low Risk
78956,35,High Risk
78957,55,Medium Risk
78958,45,High Risk
78959,55,Medium Risk
78960,40,High Risk
78961,70,Medium Risk
78962,90,Low Risk
78963,70,Medium Risk
78964,75,Medium Risk
78965,55,Medium Risk
78966,60,Medium Risk
78967,70,Medium Risk
78968,70,Medium Risk
78969,55,Medium Risk
78970,70,Medium Risk
78971,40,High Risk
78972,55,Medium Risk
78973,55,Medium Risk
78974,70,Medium Risk
78975,50,Medium Risk
78976,75,Medium Risk
78977,75,Medium Risk
78978,55,Medium Risk
78979,55,Medium Risk
78980,90,Low Risk
78981,40,High Risk
78982,55,Medium Risk
78983,75,Medium Risk
78984,55,Medium Risk
78985,70,Medium Risk
78986,55,Medium Risk
78987,70,Medium Risk
78988,70,Medium Risk
78989,40,High Risk
78990,55,Medium Risk
78991,40,High Risk
78992,55,Medium Risk
78993,55,Medium Risk
78994,70,Medium Risk
78995,35,High Risk
78996,75,Medium Risk
78997,55,Medium Risk
78998,60,Medium Risk
78999,60,Medium Risk
79000,55,Medium Risk
79001,55,Medium Risk
79002,55,Medium Risk
79003,55,Medium Risk
79004,60,Medium Risk
79005,55,Medium Risk
79006,40,High Risk
79007,90,Low Risk
79008,55,Medium Risk
79009,55,Medium Risk
79010,60,Medium Risk
79011,40,High Risk
79012,55,Medium Risk
79013,55,Medium Risk
79014,40,High Risk
79015,55,Medium Risk
79016,55,Medium Risk
79017,55,Medium Risk
79018,70,Medium Risk
79019,40,High Risk
79020,45,High Risk
79021,90,Low Risk
79022,25,High Risk
79023,55,Medium Risk
79024,70,Medium Risk
79025,75,Medium Risk
79026,70,Medium Risk
79027,55,Medium Risk
79028,55,Medium Risk
79029,55,Medium Risk
79030,55,Medium Risk
79031,70,Medium Risk
79032,55,Medium Risk
79033,55,Medium Risk
79034,75,Medium Risk
79035,55,Medium Risk
79036,70,Medium Risk
79037,70,Medium Risk
79038,60,Medium Risk
79039,55,Medium Risk
79040,35,High Risk
79041,75,Medium Risk
79042,70,Medium Risk
79043,55,Medium Risk
79044,90,Low Risk
79045,40,High Risk
79046,75,Medium Risk
79047,90,Low Risk
79048,55,Medium Risk
79049,75,Medium Risk
79050,70,Medium Risk
79051,55,Medium Risk
79052,55,Medium Risk
79053,35,High Risk
79054,55,Medium Risk
79055,40,High Risk
79056,70,Medium Risk
79057,55,Medium Risk
79058,70,Medium Risk
79059,70,Medium Risk
79060,55,Medium Risk
79061,70,Medium Risk
79062,55,Medium Risk
79063,70,Medium Risk
79064,90,Low Risk
79065,70,Medium Risk
79066,55,Medium Risk
79067,50,Medium Risk
79068,55,Medium Risk
79069,55,Medium Risk
79070,70,Medium Risk
79071,55,Medium Risk
79072,55,Medium Risk
79073,70,Medium Risk
79074,70,Medium Risk
79075,75,Medium Risk
79076,55,Medium Risk
79077,55,Medium Risk
79078,55,Medium Risk
79079,35,High Risk
79080,75,Medium Risk
79081,70,Medium Risk
79082,70,Medium Risk
79083,70,Medium Risk
79084,55,Medium Risk
79085,70,Medium Risk
79086,35,High Risk
79087,70,Medium Risk
79088,40,High Risk
79089,75,Medium Risk
79090,55,Medium Risk
79091,60,Medium Risk
79092,70,Medium Risk
79093,75,Medium Risk
79094,40,High Risk
79095,55,Medium Risk
79096,55,Medium Risk
79097,55,Medium Risk
79098,70,Medium Risk
79099,70,Medium Risk
79100,70,Medium Risk
79101,55,Medium Risk
79102,55,Medium Risk
79103,75,Medium Risk
79104,70,Medium Risk
79105,70,Medium Risk
79106,55,Medium Risk
79107,70,Medium Risk
79108,55,Medium Risk
79109,60,Medium Risk
79110,55,Medium Risk
79111,55,Medium Risk
79112,75,Medium Risk
79113,55,Medium Risk
79114,70,Medium Risk
79115,55,Medium Risk
79116,55,Medium Risk
79117,70,Medium Risk
79118,70,Medium Risk
79119,90,Low Risk
79120,70,Medium Risk
79121,90,Low Risk
79122,40,High Risk
79123,35,High Risk
79124,55,Medium Risk
79125,40,High Risk
79126,70,Medium Risk
79127,70,Medium Risk
79128,55,Medium Risk
79129,70,Medium Risk
79130,55,Medium Risk
79131,55,Medium Risk
79132,40,High Risk
79133,55,Medium Risk
79134,55,Medium Risk
79135,40,High Risk
79136,55,Medium Risk
79137,55,Medium Risk
79138,55,Medium Risk
79139,55,Medium Risk
79140,70,Medium Risk
79141,55,Medium Risk
79142,90,Low Risk
79143,70,Medium Risk
79144,55,Medium Risk
79145,70,Medium Risk
79146,75,Medium Risk
79147,35,High Risk
79148,90,Low Risk
79149,70,Medium Risk
79150,70,Medium Risk
79151,40,High Risk
79152,55,Medium Risk
79153,55,Medium Risk
79154,55,Medium Risk
79155,55,Medium Risk
79156,55,Medium Risk
79157,55,Medium Risk
79158,90,Low Risk
79159,90,Low Risk
79160,75,Medium Risk
79161,70,Medium Risk
79162,55,Medium Risk
79163,70,Medium Risk
79164,70,Medium Risk
79165,50,Medium Risk
79166,35,High Risk
79167,35,High Risk
79168,70,Medium Risk
79169,25,High Risk
79170,55,Medium Risk
79171,40,High Risk
79172,55,Medium Risk
79173,40,High Risk
79174,55,Medium Risk
79175,55,Medium Risk
79176,55,Medium Risk
79177,25,High Risk
79178,40,High Risk
79179,60,Medium Risk
79180,70,Medium Risk
79181,55,Medium Risk
79182,65,Medium Risk
79183,70,Medium Risk
79184,20,High Risk
79185,55,Medium Risk
79186,55,Medium Risk
79187,55,Medium Risk
79188,75,Medium Risk
79189,70,Medium Risk
79190,40,High Risk
79191,55,Medium Risk
79192,40,High Risk
79193,75,Medium Risk
79194,35,High Risk
79195,40,High Risk
79196,40,High Risk
79197,75,Medium Risk
79198,70,Medium Risk
79199,75,Medium Risk
79200,35,High Risk
79201,60,Medium Risk
79202,55,Medium Risk
79203,55,Medium Risk
79204,75,Medium Risk
79205,55,Medium Risk
79206,55,Medium Risk
79207,35,High Risk
79208,90,Low Risk
79209,75,Medium Risk
79210,75,Medium Risk
79211,55,Medium Risk
79212,65,Medium Risk
79213,55,Medium Risk
79214,55,Medium Risk
79215,55,Medium Risk
79216,70,Medium Risk
79217,55,Medium Risk
79218,70,Medium Risk
79219,70,Medium Risk
79220,75,Medium Risk
79221,70,Medium Risk
79222,55,Medium Risk
79223,75,Medium Risk
79224,70,Medium Risk
79225,75,Medium Risk
79226,70,Medium Risk
79227,75,Medium Risk
79228,55,Medium Risk
79229,70,Medium Risk
79230,90,Low Risk
79231,70,Medium Risk
79232,35,High Risk
79233,55,Medium Risk
79234,55,Medium Risk
79235,55,Medium Risk
79236,55,Medium Risk
79237,70,Medium Risk
79238,40,High Risk
79239,40,High Risk
79240,40,High Risk
79241,55,Medium Risk
79242,70,Medium Risk
79243,75,Medium Risk
79244,70,Medium Risk
79245,75,Medium Risk
79246,70,Medium Risk
79247,70,Medium Risk
79248,70,Medium Risk
79249,90,Low Risk
79250,40,High Risk
79251,55,Medium Risk
79252,70,Medium Risk
79253,55,Medium Risk
79254,40,High Risk
79255,70,Medium Risk
79256,55,Medium Risk
79257,70,Medium Risk
79258,70,Medium Risk
79259,55,Medium Risk
79260,55,Medium Risk
79261,50,Medium Risk
79262,70,Medium Risk
79263,55,Medium Risk
79264,15,High Risk
79265,85,Low Risk
79266,40,High Risk
79267,55,Medium Risk
79268,60,Medium Risk
79269,70,Medium Risk
79270,40,High Risk
79271,50,Medium Risk
79272,40,High Risk
79273,40,High Risk
79274,25,High Risk
79275,40,High Risk
79276,55,Medium Risk
79277,55,Medium Risk
79278,55,Medium Risk
79279,60,Medium Risk
79280,55,Medium Risk
79281,70,Medium Risk
79282,50,Medium Risk
79283,55,Medium Risk
79284,35,High Risk
79285,70,Medium Risk
79286,40,High Risk
79287,55,Medium Risk
79288,40,High Risk
79289,55,Medium Risk
79290,75,Medium Risk
79291,55,Medium Risk
79292,55,Medium Risk
79293,90,Low Risk
79294,70,Medium Risk
79295,55,Medium Risk
79296,70,Medium Risk
79297,75,Medium Risk
79298,70,Medium Risk
79299,60,Medium Risk
79300,85,Low Risk
79301,70,Medium Risk
79302,55,Medium Risk
79303,50,Medium Risk
79304,55,Medium Risk
79305,35,High Risk
79306,65,Medium Risk
79307,55,Medium Risk
79308,55,Medium Risk
79309,55,Medium Risk
79310,90,Low Risk
79311,80,Low Risk
79312,75,Medium Risk
79313,35,High Risk
79314,40,High Risk
79315,40,High Risk
79316,40,High Risk
79317,35,High Risk
79318,70,Medium Risk
79319,55,Medium Risk
79320,75,Medium Risk
79321,55,Medium Risk
79322,55,Medium Risk
79323,55,Medium Risk
79324,65,Medium Risk
79325,55,Medium Risk
79326,70,Medium Risk
79327,50,Medium Risk
79328,90,Low Risk
79329,50,Medium Risk
79330,70,Medium Risk
79331,55,Medium Risk
79332,55,Medium Risk
79333,80,Low Risk
79334,70,Medium Risk
79335,70,Medium Risk
79336,70,Medium Risk
79337,55,Medium Risk
79338,40,High Risk
79339,35,High Risk
79340,70,Medium Risk
79341,40,High Risk
79342,50,Medium Risk
79343,55,Medium Risk
79344,70,Medium Risk
79345,90,Low Risk
79346,70,Medium Risk
79347,70,Medium Risk
79348,70,Medium Risk
79349,55,Medium Risk
79350,70,Medium Risk
79351,70,Medium Risk
79352,25,High Risk
79353,75,Medium Risk
79354,50,Medium Risk
79355,55,Medium Risk
79356,70,Medium Risk
79357,55,Medium Risk
79358,55,Medium Risk
79359,90,Low Risk
79360,55,Medium Risk
79361,55,Medium Risk
79362,75,Medium Risk
79363,90,Low Risk
79364,55,Medium Risk
79365,50,Medium Risk
79366,55,Medium Risk
79367,75,Medium Risk
79368,55,Medium Risk
79369,70,Medium Risk
79370,50,Medium Risk
79371,55,Medium Risk
79372,75,Medium Risk
79373,75,Medium Risk
79374,55,Medium Risk
79375,55,Medium Risk
79376,40,High Risk
79377,50,Medium Risk
79378,55,Medium Risk
